CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,euro_income,age,years_employed,pay_danger
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,29,3,0.0
0,1,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,30,8,0.0
1,0,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,29250.0,39,1,0.0
1,0,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,29250.0,39,1,0.0
1,0,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,29250.0,39,1,0.0
1,0,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,29250.0,39,1,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,44,8,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,44,8,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,44,8,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,44,8,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,44,8,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,44,8,0.0
0,0,1,2,Working,Incomplete higher,Married,House / apartment,1,1,0,4,29250.0,40,0,0.0
0,0,1,2,Working,Incomplete higher,Married,House / apartment,1,1,0,4,29250.0,40,0,0.0
1,0,0,2,Working,Secondary / secondary special,Married,With parents,0,0,0,4,29250.0,33,6,0.0
1,0,0,2,Working,Secondary / secondary special,Married,With parents,0,0,0,4,29250.0,33,6,0.0
1,0,1,0,Commercial associate,Incomplete higher,Married,With parents,0,0,0,2,29250.0,27,3,0.0
0,1,1,2,Commercial associate,Higher education,Married,House / apartment,1,0,0,4,29250.0,51,17,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,44,0,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,44,0,0.0
1,0,1,0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,1,29250.0,53,5,0.0
1,0,1,0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,1,29250.0,53,5,0.0
1,0,1,0,Working,Higher education,Single / not married,House / apartment,0,0,1,1,29250.0,51,4,0.0
1,0,1,0,Working,Higher education,Single / not married,House / apartment,0,0,1,1,29250.0,51,4,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,39,2,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,39,2,0.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,29250.0,52,5,0.0
0,1,1,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,29250.0,36,11,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,29250.0,35,1,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,29250.0,35,1,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,29250.0,35,1,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,29250.0,35,1,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,29250.0,35,1,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,33,10,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,33,10,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,33,10,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,33,10,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,33,10,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,33,10,0.0
0,1,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,29250.0,65,0,0.0
0,1,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,29250.0,65,0,0.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,29250.0,42,0,0.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,29250.0,56,15,0.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,29250.0,56,15,0.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,29250.0,56,15,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,2,29250.0,44,2,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,2,29250.0,44,2,0.0
1,1,0,1,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2,29250.0,41,10,0.0
1,0,0,0,Pensioner,Higher education,Married,House / apartment,0,0,1,2,29250.0,55,0,0.0
0,0,0,0,State servant,Higher education,Single / not married,With parents,0,0,0,1,29250.0,23,1,0.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,27,3,0.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,27,3,0.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,27,3,0.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,27,3,0.0
0,1,0,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,29250.0,54,0,0.0
0,1,0,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,29250.0,54,0,0.0
0,1,0,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,29250.0,54,0,0.0
1,1,0,1,Working,Higher education,Civil marriage,House / apartment,1,1,0,3,29250.0,37,2,0.0
1,0,0,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,29250.0,61,0,0.0
0,1,0,0,State servant,Higher education,Married,Co-op apartment,0,1,0,2,29250.0,39,9,0.0
0,1,0,0,State servant,Higher education,Married,Co-op apartment,0,1,0,2,29250.0,39,9,0.0
0,1,0,0,State servant,Higher education,Married,Co-op apartment,0,1,0,2,29250.0,39,9,0.0
0,1,0,0,State servant,Higher education,Married,Co-op apartment,0,1,0,2,29250.0,39,9,0.0
0,1,0,0,State servant,Higher education,Married,Co-op apartment,0,1,0,2,29250.0,39,9,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,11,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,29250.0,53,27,0.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,29250.0,53,6,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,58,18,0.0
0,1,1,1,Working,Secondary / secondary special,Married,Office apartment,0,0,0,3,29250.0,41,18,0.0
1,1,1,0,Working,Higher education,Civil marriage,House / apartment,0,1,0,2,29250.0,52,1,0.0
0,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,37,5,0.0
0,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,29250.0,42,3,0.0
0,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,29250.0,42,3,0.0
0,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,32,12,0.0
0,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,32,12,0.0
0,1,1,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,29250.0,53,2,0.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,29250.0,39,6,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,47,0,0.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,29250.0,29,4,0.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,29250.0,29,4,0.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,29250.0,29,4,0.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,29250.0,29,4,0.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,29250.0,29,4,0.0
0,1,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,29250.0,37,5,0.0
0,1,0,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,53,5,0.0
0,1,0,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,53,5,0.0
0,1,0,0,Working,Higher education,Married,House / apartment,1,1,0,2,29250.0,53,5,0.0
0,0,1,0,Working,Incomplete higher,Married,House / apartment,1,1,0,2,29250.0,31,9,0.0
0,0,1,0,Working,Incomplete higher,Married,House / apartment,1,1,0,2,29250.0,31,9,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,29250.0,62,0,0.0
1,0,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,29250.0,32,3,0.0
1,0,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,29250.0,32,3,0.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,29,1,0.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,29250.0,45,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,39,0,0.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,37,11,0.0
1,1,0,0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,33,1,0.0
1,1,0,0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,33,1,0.0
1,1,0,0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,33,1,0.0
1,1,0,0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,33,1,0.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,29250.0,31,5,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,29250.0,34,1,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,29250.0,34,1,0.0
1,1,0,1,Commercial associate,Higher education,Civil marriage,With parents,0,1,1,3,29250.0,27,1,0.0
0,0,0,0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2,29250.0,41,0,0.0
0,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,29250.0,43,3,0.0
0,1,0,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,18,0.0
0,1,0,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,18,0.0
0,1,1,0,Working,Higher education,Married,Rented apartment,0,0,0,2,29250.0,29,1,0.0
0,1,1,0,Working,Higher education,Married,Rented apartment,0,0,0,2,29250.0,29,1,0.0
0,1,1,0,Working,Higher education,Married,Rented apartment,0,0,0,2,29250.0,29,1,0.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,30,11,0.0
1,1,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,51,3,0.0
1,0,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,29250.0,38,1,0.0
0,0,1,0,Commercial associate,Higher education,Married,House / apartment,1,1,1,2,29250.0,46,8,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,58,0,0.0
1,0,1,0,State servant,Secondary / secondary special,Separated,House / apartment,0,1,1,1,29250.0,53,34,0.0
1,0,1,0,State servant,Secondary / secondary special,Separated,House / apartment,0,1,1,1,29250.0,53,34,0.0
0,0,1,2,State servant,Higher education,Married,House / apartment,0,1,1,4,29250.0,39,21,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,29250.0,51,1,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,35,5,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,35,5,0.0
1,1,1,0,State servant,Higher education,Married,House / apartment,1,0,0,2,29250.0,48,25,0.0
1,1,1,0,State servant,Higher education,Married,House / apartment,1,0,0,2,29250.0,48,25,0.0
0,1,1,0,Commercial associate,Incomplete higher,Single / not married,With parents,0,0,1,1,29250.0,27,0,0.0
0,0,0,0,Working,Secondary / secondary special,Widow,Municipal apartment,0,0,0,1,29250.0,53,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,29250.0,33,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,65,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,65,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,29250.0,65,0,0.0
1,0,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,29250.0,41,0,0.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,1,29250.0,54,6,0.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,1,29250.0,54,6,0.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,52,13,0.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,52,13,0.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,52,13,0.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,22,2,0.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,22,2,0.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,42,10,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,41,15,0.0
0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,29250.0,38,7,0.0
0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,29250.0,38,7,0.0
0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,29250.0,38,7,0.0
0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,29250.0,38,7,0.0
0,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,29250.0,32,6,0.0
0,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,29250.0,32,6,0.0
0,1,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,29250.0,44,1,0.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,27,2,0.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,27,2,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,60,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,60,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,60,0,0.0
1,0,1,0,Working,Secondary / secondary special,Married,Office apartment,1,1,0,2,29250.0,52,10,0.0
1,0,1,0,Working,Secondary / secondary special,Married,Office apartment,1,1,0,2,29250.0,52,10,0.0
1,0,1,0,Working,Secondary / secondary special,Married,Office apartment,1,1,0,2,29250.0,52,10,0.0
1,0,1,0,Working,Secondary / secondary special,Married,Office apartment,1,1,0,2,29250.0,52,10,0.0
0,1,1,0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1,29250.0,43,6,0.0
0,1,1,0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1,29250.0,43,6,0.0
0,1,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,26,3,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,1,2,29250.0,38,2,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,1,2,29250.0,38,2,0.0
1,0,0,0,Working,Higher education,Single / not married,Rented apartment,0,0,0,1,29250.0,49,2,0.0
1,1,1,2,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,3,29250.0,29,11,0.0
1,0,0,2,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,1,0,3,29250.0,33,1,0.0
1,0,0,2,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,1,0,3,29250.0,33,1,0.0
1,0,0,2,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,1,0,3,29250.0,33,1,0.0
1,0,0,2,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,1,0,3,29250.0,33,1,0.0
0,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,24,1,0.0
0,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,32,9,0.0
0,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,29250.0,45,0,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,29250.0,47,21,0.0
0,1,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,29250.0,28,7,0.0
